"","President","File","Term","Party","Date","Words","Win","type","links","urls","sentences","word.count","sent.id"
"3592","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"He wasn't out of the country.",6,367
"3593","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"They had Michael Cohn of the Trump organization was in Prague.",11,368
"3594","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"It turned out to be a different Michael Cohn.",9,369
"3595","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"It's a disgrace what took place.",6,370
"3596","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"It's a disgrace and I think they ought to apologize to start with, Michael Cohn.",15,371
"3597","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Go ahead.",2,372
"3598","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Go ahead.",2,373
"3599","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Go ahead.",2,374
"3600","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"No, not you.",3,375
"3601","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Not you.",2,376
"3602","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Your organization is terrible.",4,377
"3603","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Your organization is terrible.",4,378
"3604","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Let's go.",2,379
"3605","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Go ahead.",2,380
"3606","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Quiet.",1,381
"3607","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Quiet.",1,382
"3608","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"She's asking a question.",4,383
"3609","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Don't be rude.",3,384
"3610","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Don't be rude.",3,385
"3611","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Don't be rude.",3,386
"3612","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"No, I'm not going to give you a question.",9,387
"3613","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"I'm not going to give you a question.",8,388
"3614","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"You are fake news.",4,389
"3615","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Go ahead.",2,390
"3616","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Go ahead.",2,391
"3617","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"I haven't heard Lindsey Graham is going to do that.",10,392
"3618","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Lindsey Graham, I've been competing with him for a long time.",11,393
"3619","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"He's going to crack that 1 percent barrier one day.",9,394
"3620","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"I didn't realize Lindsey Graham was still at it.",9,395
"3621","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"It's all right.",3,396
"3622","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"I heard he's a nice guy actually.",7,397
"3623","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"I've been hearing it.",4,398
"3624","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"I've been hearing it.",4,399
"3625","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Go ahead.",2,400
"3626","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Yeah, go ahead.",3,401
"3627","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"You've been waiting.",3,402
"3628","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Well, I don't recommend reforms.",5,403
"3629","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"I recommend people that are — that have some moral compass.",10,404
"3630","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"You know I've been hearing more and more about a thing called fake news and talking about people go and say all sorts of things.",25,405
"3631","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"I will tell you some of the media outlets that I deal with are fake news.",16,406
"3632","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"More so than anybody.",4,407
"3633","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"I could name them, but I won't bother.",8,408
"3634","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"You have a few sitting right in front of us.",10,409
"3635","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"So they're very, very dishonest people.",6,410
"3636","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"But I think it's just something we're going to have to live with.",13,411
"3637","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"I guess the advantage I have is that I can speak back.",12,412
"3638","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"When it happens to somebody that doesn't have this, doesn't have that kind of a megaphone, they can't speak back.",20,413
"3639","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"It's a very sad thing.",5,414
"3640","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"I've seen people destroyed.",4,415
"3641","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"I've seen people absolutely destroyed and I think it's very unfair.",11,416
"3642","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"So all I can ask for is honest reporters.",9,417
"3643","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Yes.",1,418
"3644","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Intelligence agencies are vital and very, very important.",8,419
"3645","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"We are going to put in Mr.",7,420
"3646","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Pompeo and others, you know the senator, Dan Coats, we're going to put in outstanding people.",16,421
"3647","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Within 90 days they're going to be coming back to me with a major report on hacking.",16,422
"3648","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"I want them to cover this situation.",7,423
"3649","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"I also want them, however, to cover maybe most importantly, because we're hacked by everybody.",15,424
"3650","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"You know the United States, our government, out of a list of 17 in terms of industries, it's the worst, number 17 in terms of protection.",24,425
"3651","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"If you look at the retail industry, if you look at the banking industry, various industries, out of 17 industries they put this in the category of an industry, the United States is last in terms of protecting, let's say hacking defense.",41,426
"3652","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Like we had a great hacking defense at the Republican National Committee.",12,427
"3653","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"That's why we weren't hacked.",5,428
"3654","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"By the way, we were told they were trying to hack us but they weren't able to hack.",18,429
"3655","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"I think I get some credit because I told Reince and Reince did a phenomenal job.",16,430
"3656","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"But I said I want a hacking defense.",8,431
"3657","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"The Democratic National Committee did not do that.",8,432
"3658","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Wait, wait, wait.",3,433
"3659","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Let me finish.",3,434
"3660","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Within 90 days we will be coming up with a major report on hacking defense.",14,435
"3661","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"How do we stop this new phenomena, fairly new phenomena, because the United States is hacked by everybody.",18,436
"3662","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"That includes Russia and China and everybody.",7,437
"3663","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Everybody.",1,438
"3664","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"OK.",1,439
"3665","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Go ahead.",2,440
"3666","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Go ahead.",2,441
"3667","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"I think it's pretty sad when intelligence reports get leaked out to the press.",14,442
"3668","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"I think it's pretty sad.",5,443
"3669","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"First of all, it's illegal.",5,444
"3670","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"You know, these are — these are classified and certified meetings and reports.",12,445
"3671","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"I'll tell you what does happen.",6,446
"3672","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"I have many meetings with intelligence.",6,447
"3673","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"And every time I meet people are reading about it.",10,448
"3674","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Somebody is leaking it out.",5,449
"3675","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"So there's — maybe it's my office.",6,450
"3676","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Maybe my office.",3,451
"3677","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Because I have a lot of people, a lot of great people.",12,452
"3678","Donald J. Trump","DonaldJTrump",0,"Republican","January 11, 2017","6157","yes","speeches",NA,NA,"Maybe it's them.",3,453
